x,y
0.0,0.7
0.1505016722408027,0.6976672597813948
0.3010033444816054,0.6964717004304127
0.45150501672240806,0.6952284253327583
0.6020066889632107,0.6956172153691925
0.7525083612040134,0.6962236775588425
0.9030100334448161,0.6967350605062704
1.0535117056856187,0.6970111016225448
1.2040133779264215,0.6970111016225448
1.3545150501672243,0.6975941367324614
1.5050167224080269,0.7016086071133781
1.6555183946488294,0.701195559350982
1.8060200668896322,0.7003418739950131
1.956521739130435,0.6976608621393828
2.1070234113712374,0.6964133219470537
2.25752508361204,0.6964133219470537
2.408026755852843,0.6948908830745238
2.558528428093646,0.6931197358687796
2.7090301003344486,0.6899557020412476
2.859531772575251,0.6880752522641654
3.0100334448160537,0.6886421861656703
3.1605351170568565,0.6865615244666965
3.311036789297659,0.6837060055008295
3.4615384615384617,0.679920733977096
3.6120401337792645,0.6763753740288101
3.7625418060200673,0.670172993382439
3.91304347826087,0.6701110162254482
4.063545150501673,0.6701110162254482
4.214046822742475,0.6701110162254482
4.364548494983278,0.6719043552519214
4.51505016722408,0.6719043552519214
4.665551839464883,0.6719043552519214
4.816053511705686,0.6692190949621424
4.966555183946489,0.6679380393448635
5.117056856187292,0.6642681697317273
5.267558528428094,0.6608724213075752
5.418060200668897,0.6582576350430841
5.568561872909699,0.6566634726058109
5.719063545150502,0.6550793064841814
5.869565217391305,0.6520852155761002
6.0200668896321075,0.650331806277115
6.17056856187291,0.647996167126973
6.321070234113713,0.6450802418537166
6.471571906354516,0.6425829622796169
6.622073578595318,0.6404439506581858
6.7725752508361206,0.637829771312859
6.923076923076923,0.6369020560993233
7.073578595317726,0.6357860007787605
7.224080267558529,0.6354397950469683
7.374581939799332,0.6353045115752575
7.5250836120401345,0.6345081384289789
7.675585284280937,0.6342442356959862
7.82608695652174,0.6315412319459397
7.976588628762542,0.6285113486743455
8.127090301003346,0.6195563159102309
8.277591973244148,0.6096493006863182
8.42809364548495,0.5979855995932924
8.578595317725753,0.5817849992431356
8.729096989966555,0.559056311452999
8.879598662207359,0.5226967489125427
9.03010033444816,0.47827515001613635
9.180602006688964,0.44411716824370373
9.331103678929766,0.3988889809184604
9.48160535117057,0.361609006966003
9.632107023411372,0.3292973996177667
9.782608695652174,0.29974752162774293
9.933110367892978,0.2744761692595204
10.08361204013378,0.2522503610574005
10.234113712374583,0.23389815545906553
10.384615384615385,0.21979898837285672
10.535117056856189,0.20892590497164787
10.68561872909699,0.19995830108331478
10.836120401337794,0.19407686881120934
10.986622073578596,0.1903398461709826
11.137123745819398,0.1893102256596854
11.287625418060202,0.1866989024045423
11.438127090301004,0.18098329472851432
11.588628762541807,0.1800113196374288
11.73913043478261,0.17763153009319413
11.889632107023413,0.17339975647071015
12.040133779264215,0.17097258439032462
12.190635451505017,0.16595603334770886
12.34113712374582,0.15961317114549203
12.491638795986622,0.15677136141250778
12.642140468227426,0.15465556980427203
12.792642140468228,0.15356597139911274
12.943143812709032,0.15143707351036648
13.093645484949834,0.15035958175415348
13.244147157190636,0.15004269854824936
13.39464882943144,0.15004269854824936
13.545150501672241,0.15004269854824936
13.695652173913045,0.1505971608559512
